"pitch_type","game_date","release_speed","release_pos_x","release_pos_z","player_name","batter","pitcher","events","description","spin_dir","spin_rate_deprecated","break_angle_deprecated","break_length_deprecated","zone","des","game_type","stand","p_throws","home_team","away_team","type","hit_location","bb_type","balls","strikes","game_year","pfx_x","pfx_z","plate_x","plate_z","on_3b","on_2b","on_1b","outs_when_up","inning","inning_topbot","hc_x","hc_y","tfs_deprecated","tfs_zulu_deprecated","fielder_2","umpire","sv_id","vx0","vy0","vz0","ax","ay","az","sz_top","sz_bot","hit_distance_sc","launch_speed","launch_angle","effective_speed","release_spin_rate","release_extension","game_pk","pitcher","fielder_2","fielder_3","fielder_4","fielder_5","fielder_6","fielder_7","fielder_8","fielder_9","release_pos_y","estimated_ba_using_speedangle","estimated_woba_using_speedangle","woba_value","woba_denom","babip_value","iso_value","launch_speed_angle","at_bat_number","pitch_number","pitch_name","home_score","away_score","bat_score","fld_score","post_away_score","post_home_score","post_bat_score","post_fld_score","if_fielding_alignment","of_fielding_alignment","spin_axis","delta_home_win_exp","delta_run_exp"
"SL","2023-08-12","84.2","2.17","6.1","Springer, George",543807,657006,,"ball",,,,,6,"George Springer pops out to first baseman Cody Bellinger.","R","R","L","TOR","CHC","B",,,0,0,2023,"-1.2","0.06","0.81","2.85",,662139,,1,3,"Bot",,,,,543228,,,-0.7662001834156951,-122.54428131894578,-1.2408151999407635,-11.840510775453534,26.128424115800883,-31.492231848092793,"3.71","1.62",,,,"83.5",2609,"6",717026,657006,543228,641355,663538,600869,621020,664023,643565,673548,"54.48",,,,,,,,21,1,"Slider",0,0,0,0,0,0,0,0,"Standard","Standard",304,"0","0.042"
"FF","2023-08-12","91.5","2.26","5.99","Springer, George",543807,657006,"single","hit_into_play",,,,,5,"George Springer singles on a fly ball to right fielder Seiya Suzuki.","R","R","L","TOR","CHC","X",9,"fly_ball",2,1,2023,"-0.13","0.73","-0.04","2.62",,,,1,1,"Bot",198.41,131.55,,,543228,,,-5.531543858330004,-133.26822440829832,-4.258572377461361,-0.4341524227445814,26.96197596158902,-22.725821115253986,"3.66","1.64",220,"70.6",38,"91.8",2403,"6.3",717026,657006,543228,641355,663538,600869,621020,664023,643565,673548,"54.24",0.497,0.503,"0.9",1,1,0,3,6,4,"4-Seam Fastball",0,0,0,0,0,0,0,0,"Standard","Standard",156,"0.024","0.236"
"SL","2023-08-12","84.6","2.11","6.11","Springer, George",543807,657006,,"ball",,,,,13,"George Springer singles on a fly ball to right fielder Seiya Suzuki.","R","R","L","TOR","CHC","B",,,1,1,2023,"-1.63","-0.12","-1.28","1.46",,,,1,1,"Bot",,,,,543228,,,-4.647731072184477,-123.15021619643258,-4.216760032347274,-15.485848505607253,25.987578185824812,-32.73115967165481,"3.61","1.64",,,,"84.1",2664,"6.1",717026,657006,543228,641355,663538,600869,621020,664023,643565,673548,"54.43",,,,,,,,6,3,"Slider",0,0,0,0,0,0,0,0,"Standard","Standard",310,"0","0.034"
"SI","2023-08-12","91.9","-4.25","3.94","Springer, George",543807,621016,"walk","ball",,,,,13,"George Springer walks.","R","R","R","TOR","CHC","B",,,3,2,2023,"-1.51","-0.2","-1.42","1.92",,,,1,7,"Bot",,,,,543228,,,10.420494406778504,-133.42471096906843,1.2161844778292281,-20.25532136553448,29.585049444511323,-35.108884724705334,"3.51","1.57",,,,"91.7",2358,"6.4",717026,621016,543228,641355,663538,600869,621020,664023,643565,673548,"54.15",,0.695903,"0.7",1,0,0,,56,6,"Sinker",4,4,4,4,4,4,4,4,"Standard","Standard",248,"0.041","0.227"
"SL","2023-08-12","82.8","-4.16","3.91","Springer, George",543807,621016,,"ball",,,,,13,"George Springer walks.","R","R","R","TOR","CHC","B",,,2,2,2023,"0.33","-0.28","-1.15","1.22",,,,1,7,"Bot",,,,,543228,,,6.256954240313417,-120.52941292932643,0.882893267021567,1.9796108069015503,23.150191763006436,-35.31536192892652,"3.46","1.59",,,,"83",2605,"6.4",717026,621016,543228,641355,663538,600869,621020,664023,643565,673548,"54.14",,,,,,,,56,5,"Slider",4,4,4,4,4,4,4,4,"Standard","Standard",62,"0","0.059"
"FF","2023-08-12","91","2.21","5.98","Springer, George",543807,657006,,"called_strike",,,,,6,"George Springer singles on a fly ball to right fielder Seiya Suzuki.","R","R","L","TOR","CHC","S",,,1,0,2023,"-0.23","0.76","0.61","2.63",,,,1,1,"Bot",,,,,543228,,,-3.523054474736254,-132.43430392552193,-4.12720289486963,-1.929399713767736,28.567132240814,-22.504726430491612,"3.63","1.66",,,,"91.2",2302,"6.4",717026,657006,543228,641355,663538,600869,621020,664023,643565,673548,"54.09",,,,,,,,6,2,"4-Seam Fastball",0,0,0,0,0,0,0,0,"Standard","Standard",157,"0","-0.031"
"FF","2023-08-12","92.3","2.13","6.08","Springer, George",543807,657006,,"ball",,,,,13,"George Springer singles on a fly ball to right fielder Seiya Suzuki.","R","R","L","TOR","CHC","B",,,0,0,2023,"-0.2","1.09","-1.59","2.3",,,,1,1,"Bot",,,,,543228,,,-8.994311069325232,-134.1477167963335,-6.1971683761894845,-0.6818069768102255,26.72938434020639,-17.79863269052985,"3.74","1.69",,,,"92.4",2519,"6.2",717026,657006,543228,641355,663538,600869,621020,664023,643565,673548,"54.27",,,,,,,,6,1,"4-Seam Fastball",0,0,0,0,0,0,0,0,"Standard","Standard",164,"0","0.025"
"FF","2023-08-12","91.2","-4.22","4.13","Springer, George",543807,621016,,"ball",,,,,12,"George Springer walks.","R","R","R","TOR","CHC","B",,,1,2,2023,"-0.84","0.83","0.66","3.86",,,,1,7,"Bot",,,,,543228,,,14.106797591537598,-132.13888553995008,3.4696110314854796,-12.728923950864582,26.662711639212223,-23.404328101267815,"3.48","1.57",,,,"91.5",2401,"6.6",717026,621016,543228,641355,663538,600869,621020,664023,643565,673548,"53.9",,,,,,,,56,4,"4-Seam Fastball",4,4,4,4,4,4,4,4,"Standard","Standard",245,"0","0.029"
"SI","2023-08-12","93.5","-4.27","3.99","Springer, George",543807,621016,,"foul",,,,,7,"George Springer walks.","R","R","R","TOR","CHC","S",,,1,1,2023,"-1.43","-0.32","-0.47","2.16",,,,1,7,"Bot",,,,,543228,,,12.922503163255902,-135.55673219392153,1.7947091785730123,-20.50594335416425,30.257461231388824,-36.74932205254705,"3.66","1.64",2,"70.2",-49,"93.1",2579,"6.3",717026,621016,543228,641355,663538,600869,621020,664023,643565,673548,"54.18",,,,,,,,56,3,"Sinker",4,4,4,4,4,4,4,4,"Standard","Standard",250,"0","-0.043"
"SI","2023-08-12","93.2","-4.23","4.01","Springer, George",543807,621016,,"ball",,,,,11,"George Springer walks.","R","R","R","TOR","CHC","B",,,0,1,2023,"-1.48","0.01","-2.62","2.78",,,,1,7,"Bot",,,,,543228,,,7.416553794090075,-135.474032679662,2.6559780908055513,-19.831003925087792,31.85072817781274,-32.90174308701963,"3.68","1.66",,,,"93.5",2494,"6.7",717026,621016,543228,641355,663538,600869,621020,664023,643565,673548,"53.82",,,,,,,,56,2,"Sinker",4,4,4,4,4,4,4,4,"Standard","Standard",249,"0","0.019"
"SI","2023-08-12","92.8","-4.29","4.06","Springer, George",543807,621016,,"called_strike",,,,,4,"George Springer walks.","R","R","R","TOR","CHC","S",,,0,0,2023,"-1.32","-0.06","-0.54","2.61",,,,1,7,"Bot",,,,,543228,,,12.523666585150329,-134.57106319922644,2.277182772145805,-18.708225181307537,28.824177109466717,-33.683712289823085,"3.74","1.69",,,,"93.2",2517,"6.7",717026,621016,543228,641355,663538,600869,621020,664023,643565,673548,"53.81",,,,,,,,56,1,"Sinker",4,4,4,4,4,4,4,4,"Standard","Standard",247,"0","-0.026"
"SI","2023-08-11","92.6","-1.65","6.06","Springer, George",543807,665871,"field_out","hit_into_play",,,,,5,"George Springer grounds out, second baseman Nico Hoerner to first baseman Cody Bellinger.","R","R","R","TOR","CHC","X",4,"ground_ball",0,0,2023,"-1.28","0.86","0.13","2.36",,,,1,6,"Bot",139.71,160.35,,,543228,,,7.328045679454763,-134.59911693337583,-5.520222209386725,-17.121686796939084,28.825947108489597,-20.686667620672633,"3.63","1.64",5,"103.3",-25,"92.7",2053,"6.4",717041,665871,543228,641355,663538,600869,621020,664023,643565,673548,"54.14",0.143,0.137,"0",1,0,0,2,50,1,"Sinker",1,6,1,6,6,1,1,6,"Standard","Standard",211,"-0.007","-0.169"
"SL","2023-08-11","79.7","-1.56","5.94","Springer, George",543807,665871,"field_out","hit_into_play",,,,,6,"George Springer grounds out, first baseman Cody Bellinger to pitcher Javier Assad.","R","R","R","TOR","CHC","X",3,"ground_ball",1,2,2023,"1.36","-0.02","0.81","2.37",,,,0,4,"Bot",155.61,161.46,,,543228,,,2.66298083440603,-116.05018742947387,-1.0527828220785944,11.750321247186202,22.38096217626731,-32.3400891379539,"3.63","1.64",91,"53",17,"79.6",2427,"6.3",717041,665871,543228,641355,663538,600869,621020,664023,643565,673548,"54.24",0.183,0.177,"0",1,0,0,1,33,4,"Slider",0,6,0,6,6,0,0,6,"Standard","Standard",50,"-0.009","-0.173"
"SI","2023-08-11","93.3","-1.49","6.01","Springer, George",543807,665871,,"foul",,,,,4,"George Springer grounds out, first baseman Cody Bellinger to pitcher Javier Assad.","R","R","R","TOR","CHC","S",,,1,1,2023,"-1.18","0.98","-0.65","2.72",,,,0,4,"Bot",,,,,543228,,,4.768579421096913,-135.7807394745809,-4.899432851979473,-15.684971666423646,28.037308164598606,-19.141726705982173,"3.63","1.64",191,"67.3",27,"93.6",2012,"6.4",717041,665871,543228,641355,663538,600869,621020,664023,643565,673548,"54.14",,,,,,,,33,3,"Sinker",0,6,0,6,6,0,0,6,"Standard","Standard",208,"0","-0.055"
"SI","2023-08-11","91.2","-1.71","6.06","Springer, George",543807,665871,,"foul",,,,,7,"George Springer grounds out, first baseman Cody Bellinger to pitcher Javier Assad.","R","R","R","TOR","CHC","S",,,1,0,2023,"-1.33","0.99","-0.83","1.97",,,,0,4,"Bot",,,,,543228,,,5.082011918296935,-132.64504048612773,-6.5480264332177756,-16.811165340609243,27.623662592169385,-19.22659253345768,"3.63","1.64",,,,"91.4",2031,"6.4",717041,665871,543228,641355,663538,600869,621020,664023,643565,673548,"54.14",,,,,,,,33,2,"Sinker",0,6,0,6,6,0,0,6,"Standard","Standard",206,"0","-0.046"
"FF","2023-08-11","91.3","-1.82","6.12","Springer, George",543807,665871,,"ball",,,,,11,"George Springer grounds out, first baseman Cody Bellinger to pitcher Javier Assad.","R","R","R","TOR","CHC","B",,,0,0,2023,"-0.43","1.32","-1.02","3.2",,,,0,4,"Bot",,,,,543228,,,2.9445341377622944,-132.89715834255426,-4.279088111696402,-5.762731831359761,29.083750846013753,-15.808222424075005,"3.8","1.72",,,,"91.1",2078,"6.2",717041,665871,543228,641355,663538,600869,621020,664023,643565,673548,"54.29",,,,,,,,33,1,"4-Seam Fastball",0,6,0,6,6,0,0,6,"Standard","Standard",208,"0","0.036"
"SL","2023-08-11","81.9","-1.5","5.97","Springer, George",543807,665871,"field_out","hit_into_play",,,,,14,"George Springer pops out to second baseman Nico Hoerner.","R","R","R","TOR","CHC","X",4,"popup",3,2,2023,"1.3","0.18","1.29","2.61",,,,0,2,"Bot",124.75,118.25,,,543228,,,3.7905068516882006,-119.19070362463762,-1.3667567275282084,11.587805745639672,23.767537857819722,-30.4041994041102,"3.63","1.64",205,"68.7",45,"81.8",2389,"6.3",717041,665871,543228,641355,663538,600869,621020,664023,643565,673548,"54.17",0.294,0.294,"0",1,0,0,3,13,6,"Slider",0,3,0,3,3,0,0,3,"Standard","Standard",67,"-0.022","-0.317"
"SI","2023-08-11","94.2","-1.39","6.08","Springer, George",543807,665871,,"ball",,,,,14,"George Springer pops out to second baseman Nico Hoerner.","R","R","R","TOR","CHC","B",,,2,2,2023,"-1.23","0.92","0.34","1.18",,,,0,2,"Bot",,,,,543228,,,7.214456670404397,-136.79574549776746,-9.042800859542105,-17.034769823022764,31.17116715414792,-18.692999491519203,"3.71","1.71",,,,"93.9",2041,"6.3",717041,665871,543228,641355,663538,600869,621020,664023,643565,673548,"54.19",,,,,,,,13,5,"Sinker",0,3,0,3,3,0,0,3,"Standard","Standard",208,"0","0.103"
"SI","2023-08-11","92.7","-1.57","6.03","Springer, George",543807,665871,,"called_strike",,,,,7,"George Springer pops out to second baseman Nico Hoerner.","R","R","R","TOR","CHC","S",,,2,1,2023,"-1.26","0.8","-0.83","1.67",,,,0,2,"Bot",,,,,543228,,,4.648096712149071,-134.71244556552,-7.045422345675766,-16.368368979891404,30.89553061549004,-21.04250062254801,"3.71","1.68",,,,"92.3",1785,"6.3",717041,665871,543228,641355,663538,600869,621020,664023,643565,673548,"54.24",,,,,,,,13,4,"Sinker",0,3,0,3,3,0,0,3,"Standard","Standard",217,"0","-0.067"
"SI","2023-08-11","91.7","-1.62","6.06","Springer, George",543807,665871,,"foul",,,,,7,"George Springer pops out to second baseman Nico Hoerner.","R","R","R","TOR","CHC","S",,,2,0,2023,"-1.29","0.83","-0.36","2",,,,0,2,"Bot",,,,,543228,,,5.977986885176364,-133.34361484492854,-6.227267667656671,-16.66432874129521,27.279913246555093,-21.076182639835608,"3.63","1.64",3,"90.7",-30,"91.8",1833,"6.3",717041,665871,543228,641355,663538,600869,621020,664023,643565,673548,"54.22",,,,,,,,13,3,"Sinker",0,3,0,3,3,0,0,3,"Standard","Standard",213,"0","-0.058"
"SL","2023-08-11","80.3","-1.58","5.99","Springer, George",543807,665871,,"ball",,,,,14,"George Springer pops out to second baseman Nico Hoerner.","R","R","R","TOR","CHC","B",,,1,0,2023,"1.37","0.2","0.65","1.54",,,,0,2,"Bot",,,,,543228,,,2.3588853671604286,-116.95930675508457,-3.554269146911168,12.132977599806255,22.64914662969701,-29.86522605202929,"3.69","1.71",,,,"80.7",2356,"6.5",717041,665871,543228,641355,663538,600869,621020,664023,643565,673548,"53.96",,,,,,,,13,2,"Slider",0,3,0,3,3,0,0,3,"Standard","Standard",59,"0","0.064"
"FF","2023-08-11","93.4","-1.53","6.11","Springer, George",543807,665871,,"ball",,,,,9,"George Springer pops out to second baseman Nico Hoerner.","R","R","R","TOR","CHC","B",,,0,0,2023,"-0.45","1.39","0.73","2.11",,,,0,2,"Bot",,,,,543228,,,6.79924920676298,-135.7651193985293,-7.593302046405443,-7.021709072834162,29.596682398422217,-13.540595133499055,"3.69","1.66",,,,"93.3",2051,"6.3",717041,665871,543228,641355,663538,600869,621020,664023,643565,673548,"54.21",,,,,,,,13,1,"4-Seam Fastball",0,3,0,3,3,0,0,3,"Standard","Standard",211,"0","0.036"
"SL","2023-08-11","86.5","-1.42","6.05","Springer, George",543807,640470,"strikeout","swinging_strike",,,,,14,"George Springer strikes out swinging.","R","R","R","TOR","CHC","S",2,,3,2,2023,"0.5","0.11","1.15","1.46",,,,0,9,"Bot",,,,,543228,,,5.098921271537993,-125.93339007799803,-4.961446494406774,4.291432176788165,24.794445600702137,-30.246612803951997,"3.63","1.64",,,,"86.5",2558,"6.2",717041,640470,543228,641355,663538,600869,621020,664023,643565,673548,"54.3",,0,"0",1,0,0,,69,6,"Slider",2,6,2,6,6,2,2,6,"Standard","Standard",158,"-0.01","-0.317"
"SL","2023-08-11","88.5","-1.33","6.02","Springer, George",543807,640470,,"ball",,,,,14,"George Springer strikes out swinging.","R","R","R","TOR","CHC","B",,,2,2,2023,"0.47","0.57","0.41","1.11",,,,0,9,"Bot",,,,,543228,,,3.2881509402267306,-128.85696037918845,-7.1442929609962,4.618513332669608,24.824890604269044,-24.590431667025772,"3.6","1.72",,,,"88.8",2542,"6.3",717041,640470,543228,641355,663538,600869,621020,664023,643565,673548,"54.2",,,,,,,,69,5,"Slider",2,6,2,6,6,2,2,6,"Standard","Standard",173,"0","0.103"
"ST","2023-08-11","82.9","-1.41","5.98","Springer, George",543807,640470,,"ball",,,,,14,"George Springer strikes out swinging.","R","R","R","TOR","CHC","B",,,1,2,2023,"0.77","0.16","1.27","0.95",,,,0,9,"Bot",,,,,543228,,,4.608598441241356,-120.59889243729906,-5.330659769188257,6.651006823901034,22.50136371506668,-29.849673479872862,"3.62","1.7",,,,"82.8",2722,"6.1",717041,640470,543228,641355,663538,600869,621020,664023,643565,673548,"54.36",,,,,,,,69,4,"Sweeper",2,6,2,6,6,2,2,6,"Standard","Standard",107,"0","0.041"
"SL","2023-08-11","88.5","-1.22","6","Springer, George",543807,640470,,"ball",,,,,14,"George Springer strikes out swinging.","R","R","R","TOR","CHC","B",,,0,2,2023,"0.48","0.11","1.38","0.76",,,,0,9,"Bot",,,,,543228,,,5.350582209046473,-128.77420804477813,-6.990832421289155,4.3504039279015725,24.59930425440118,-29.75288106572705,"3.68","1.77",,,,"89",2621,"6.4",717041,640470,543228,641355,663538,600869,621020,664023,643565,673548,"54.09",,,,,,,,69,3,"Slider",2,6,2,6,6,2,2,6,"Standard","Standard",142,"0","0.022"
"SL","2023-08-11","84.8","-1.44","6","Springer, George",543807,640470,,"swinging_strike",,,,,14,"George Springer strikes out swinging.","R","R","R","TOR","CHC","S",,,0,1,2023,"0.37","0.39","1.09","0.92",,,,0,9,"Bot",,,,,543228,,,5.151865173003826,-123.35327751448808,-6.30523375910028,2.795372745702833,24.290724655055946,-27.09730703229287,"3.63","1.64",,,,"84.5",2598,"6.1",717041,640470,543228,641355,663538,600869,621020,664023,643565,673548,"54.39",,,,,,,,69,2,"Slider",2,6,2,6,6,2,2,6,"Standard","Standard",132,"0","-0.049"
"SL","2023-08-11","86.6","-1.45","6.08","Springer, George",543807,640470,,"swinging_strike",,,,,6,"George Springer strikes out swinging.","R","R","R","TOR","CHC","S",,,0,0,2023,"0.52","0.43","0.38","2.52",,,,0,9,"Bot",,,,,543228,,,3.3135038403932433,-126.15505743230038,-3.2326402555824423,4.9742175475914285,23.19725373062155,-27.156067569651004,"3.63","1.64",,,,"86.8",2500,"6.2",717041,640470,543228,641355,663538,600869,621020,664023,643565,673548,"54.34",,,,,,,,69,1,"Slider",2,6,2,6,6,2,2,6,"Standard","Standard",153,"0","-0.038"
"SI","2023-08-10","90.9","-1.03","6.39","Springer, George",543807,592789,"double","hit_into_play",,,,,8,"George Springer doubles (18) on a sharp line drive to center fielder Myles Straw.","R","R","R","CLE","TOR","X",8,"line_drive",0,0,2023,"-1.01","0.85","-0.13","2.08",,,,1,6,"Top",92.39,76.61,,,666310,,,4.433279993127357,-132.20315134667175,-6.729973951700593,-12.83087251806367,27.355787820565354,-21.032172631967413,"3.62","1.64",315,"105.9",16,"91.2",2072,"6.4",717052,592789,666310,594777,665926,677587,677588,686823,664702,657656,"54.08",0.594,0.685,"1.25",1,1,1,5,45,1,"Sinker",4,1,1,4,1,4,1,4,"Standard","Standard",217,"-0.038","0.419"
"SL","2023-08-10","82.1","-1.29","6.32","Springer, George",543807,592789,"field_out","hit_into_play",,,,,2,"George Springer lines out to center fielder Myles Straw.","R","R","R","CLE","TOR","X",8,"line_drive",0,0,2023,"0.56","0.14","0.18","3.2",,,,1,3,"Top",148.49,58.56,,,666310,,,2.264507363122662,-119.78105563119456,-0.9210020089320322,5.044100191355784,19.614888258993386,-30.879787812748024,"3.62","1.64",353,"95.6",24,"83",1968,"6.4",717052,592789,666310,594777,665926,677587,677588,686823,664702,657656,"54.11",0.223,0.269,"0",1,0,0,5,24,1,"Slider",2,1,1,2,1,2,1,2,"Standard","Standard",128,"0.018","-0.169"
"SI","2023-08-10","92.4","-0.83","6.42","Springer, George",543807,592789,"single","hit_into_play",,,,,5,"George Springer singles on a ground ball to shortstop Jose Tena.","R","R","R","CLE","TOR","X",6,"ground_ball",0,0,2023,"-1.12","0.81","0.11","2.27",,665489,,2,1,"Top",113.97,146.87,,,666310,,,4.844251651410604,-134.4505421535428,-6.593652230933294,-14.673162743428144,26.6892443969805,-21.18811320278186,"3.62","1.64",88,"109.3",3,"92.9",2103,"6.4",717052,592789,666310,594777,665926,677587,677588,686823,664702,657656,"54.1",0.623,0.585,"0.9",1,1,0,4,4,1,"Sinker",0,0,0,0,0,0,0,0,"Standard","Standard",212,"-0.01","0.748"
"FF","2023-08-10","96.1","-1.95","5.63","Springer, George",543807,663986,"strikeout","called_strike",,,,,8,"George Springer called out on strikes.","R","R","R","CLE","TOR","S",2,,2,2,2023,"-0.89","1.42","-0.15","1.52",,474832,665489,0,7,"Top",,,,,666310,,,6.842885453631778,-139.63502746583285,-8.595825790354947,-13.158932060625794,30.167465172393317,-11.883992421572444,"3.48","1.5",,,,"97.1",2518,"6.8",717052,663986,666310,594777,665926,677587,677588,686823,664702,657656,"53.66",,0,"0",1,0,0,,57,7,"4-Seam Fastball",4,3,3,4,3,4,3,4,"Standard","Standard",219,"0.097","-0.412"
"SL","2023-08-10","86.9","-2.13","5.71","Springer, George",543807,663986,,"foul",,,,,14,"George Springer called out on strikes.","R","R","R","CLE","TOR","S",,,2,2,2023,"0.56","-0.06","0.58","1.36",,474832,665489,0,7,"Top",,,,,666310,,,5.39365317868934,-126.60735532161387,-4.226789036565986,5.111602612841879,23.09008166200947,-32.25366452687668,"3.62","1.64",176,"60.5",35,"87.9",2574,"6.6",717052,663986,666310,594777,665926,677587,677588,686823,664702,657656,"53.86",,,,,,,,57,6,"Slider",4,3,3,4,3,4,3,4,"Standard","Standard",112,"0","0"
"FS","2023-08-10","84.9","-2.01","5.86","Springer, George",543807,663986,,"foul",,,,,13,"George Springer called out on strikes.","R","R","R","CLE","TOR","S",,,2,2,2023,"-1.11","0.79","-0.96","2.19",,474832,665489,0,7,"Top",,,,,666310,,,4.680582784433815,-123.64322068417076,-3.9262517040103666,-12.32192820811923,22.450387354932943,-23.468937929318713,"3.62","1.64",315,"97.7",21,"85.5",1253,"6.5",717052,663986,666310,594777,665926,677587,677588,686823,664702,657656,"54.04",,,,,,,,57,5,"Split-Finger",4,3,3,4,3,4,3,4,"Standard","Standard",245,"0","0"
"FS","2023-08-10","84.9","-1.97","6.06","Springer, George",543807,663986,,"ball",,,,,11,"George Springer called out on strikes.","R","R","R","CLE","TOR","B",,,1,2,2023,"-0.99","1.05","-1.56","4.29",,474832,665489,0,7,"Top",,,,,666310,,,2.94414768882106,-123.63690892854693,0.06907613418128566,-10.76300057035621,24.30743618571025,-21.630346710066142,"3.51","1.53",,,,"85",1269,"6.3",717052,663986,666310,594777,665926,677587,677588,686823,664702,657656,"54.24",,,,,,,,57,4,"Split-Finger",4,3,3,4,3,4,3,4,"Standard","Standard",238,"0","0.07"
"FS","2023-08-10","83.4","-2.08","5.94","Springer, George",543807,663986,,"foul",,,,,8,"George Springer called out on strikes.","R","R","R","CLE","TOR","S",,,1,1,2023,"-1.23","0.33","0.07","1.89",,474832,665489,0,7,"Top",,,,,666310,,,7.386128393649222,-121.35008183167648,-3.5769368165948245,-13.597591625448459,22.46410527484811,-28.3867130580339,"3.62","1.64",3,"74.6",-36,"83.9",1196,"6.5",717052,663986,666310,594777,665926,677587,677588,686823,664702,657656,"53.98",,,,,,,,57,3,"Split-Finger",4,3,3,4,3,4,3,4,"Standard","Standard",247,"0","-0.154"
"FS","2023-08-10","84.4","-2.12","5.8","Springer, George",543807,663986,,"ball",,,,,14,"George Springer called out on strikes.","R","R","R","CLE","TOR","B",,,0,1,2023,"-0.96","0.33","0.74","1.14",,474832,665489,0,7,"Top",,,,,666310,,,8.602393924369895,-122.70807772174697,-5.2040799216844515,-11.274437735662932,22.071546877875726,-27.99738159509908,"3.66","1.64",,,,"85.1",1345,"6.6",717052,663986,666310,594777,665926,677587,677588,686823,664702,657656,"53.89",,,,,,,,57,2,"Split-Finger",4,3,3,4,3,4,3,4,"Standard","Standard",235,"0","0.07"
"SL","2023-08-10","83.4","-2.25","5.89","Springer, George",543807,663986,,"called_strike",,,,,4,"George Springer called out on strikes.","R","R","R","CLE","TOR","S",,,0,0,2023,"0.68","0.61","-0.68","2.36",,474832,665489,0,7,"Top",,,,,666310,,,2.3126863031256293,-121.57619713603125,-2.9853558178697446,6.363979757806203,21.30932189247595,-25.706241636097992,"3.61","1.64",,,,"84.5",2531,"6.6",717052,663986,666310,594777,665926,677587,677588,686823,664702,657656,"53.85",,,,,,,,57,1,"Slider",4,3,3,4,3,4,3,4,"Standard","Standard",88,"0","-0.097"
