"pitch_type","game_date","release_speed","release_pos_x","release_pos_z","player_name","batter","pitcher","events","description","spin_dir","spin_rate_deprecated","break_angle_deprecated","break_length_deprecated","zone","des","game_type","stand","p_throws","home_team","away_team","type","hit_location","bb_type","balls","strikes","game_year","pfx_x","pfx_z","plate_x","plate_z","on_3b","on_2b","on_1b","outs_when_up","inning","inning_topbot","hc_x","hc_y","tfs_deprecated","tfs_zulu_deprecated","fielder_2","umpire","sv_id","vx0","vy0","vz0","ax","ay","az","sz_top","sz_bot","hit_distance_sc","launch_speed","launch_angle","effective_speed","release_spin_rate","release_extension","game_pk","pitcher","fielder_2","fielder_3","fielder_4","fielder_5","fielder_6","fielder_7","fielder_8","fielder_9","release_pos_y","estimated_ba_using_speedangle","estimated_woba_using_speedangle","woba_value","woba_denom","babip_value","iso_value","launch_speed_angle","at_bat_number","pitch_number","pitch_name","home_score","away_score","bat_score","fld_score","post_away_score","post_home_score","post_bat_score","post_fld_score","if_fielding_alignment","of_fielding_alignment","spin_axis","delta_home_win_exp","delta_run_exp"
"FF","2023-05-01","96.2","-2.76","5.77","Romano, Jordan",657077,605447,,"called_strike",,,,,5,"Alex Verdugo homers (5) on a fly ball to right center field.","R","L","R","BOS","TOR","S",,,0,0,2023,"-0.46","1.59","-0.2","2.39",,,,0,9,"Bot",,,,,643376,,,8.026076527979942,-139.80568564209398,-7.117426223645835,-7.922834643071593,31.87651913836222,-9.90787808582908,"3.58","1.62",,,,"98.3",2270,"7.6",718353,605447,643376,624415,593160,656305,666182,662139,595281,664770,"52.94",,,,,,,,80,1,"4-Seam Fastball",5,5,5,5,5,5,5,5,"Standard","Standard",213,"0","-0.038"
"SL","2023-04-29","86.3","-2.9","5.63","Romano, Jordan",641487,605447,"field_out","hit_into_play",,,,,7,"J.P. Crawford flies out to left fielder Daulton Varsho.","R","L","R","TOR","SEA","X",7,"fly_ball",2,2,2023,"0.5","-0.22","-0.81","1.67",,,,2,9,"Top",64.44,114.36,,,643376,,,4.024773141605014,-125.58668332554215,-2.7624316471382366,4.4775307226281384,26.132202175420627,-34.112128652726405,"3.32","1.62",260,"83.9",42,"87.9",2258,"7.3",718379,605447,643376,665489,624415,656305,666182,662139,595281,543807,"53.16",0.009,0.008,"0",1,0,0,3,60,5,"Slider",0,0,0,0,0,0,0,0,"Strategic","Standard",70,"0.032","-0.09"
"FF","2023-04-29","97.9","-2.62","5.93","Romano, Jordan",641487,605447,,"ball",,,,,11,"J.P. Crawford flies out to left fielder Daulton Varsho.","R","L","R","TOR","SEA","B",,,1,2,2023,"-0.24","1.62","-1.15","3.27",,,,2,9,"Top",,,,,643376,,,4.653252959946874,-142.4564999525692,-5.5557226390083505,-4.400598092801416,32.8907633667483,-9.022865134113529,"3.35","1.61",,,,"100.2",2407,"7.6",718379,605447,643376,665489,624415,656305,666182,662139,595281,543807,"52.91",,,,,,,,60,4,"4-Seam Fastball",0,0,0,0,0,0,0,0,"Standard","Standard",198,"0","0.016"
"SL","2023-04-29","85.5","-2.72","5.75","Romano, Jordan",641487,605447,,"foul",,,,,8,"J.P. Crawford flies out to left fielder Daulton Varsho.","R","L","R","TOR","SEA","S",,,1,1,2023,"0.38","-0.36","-0.21","1.65",,,,2,9,"Top",,,,,643376,,,5.254328176425429,-124.45118858737838,-2.690396656734073,2.8769619081238575,25.223166527115744,-35.538580032909756,"3.32","1.62",6,"75",-15,"87.2",2120,"7.3",718379,605447,643376,665489,624415,656305,666182,662139,595281,543807,"53.16",,,,,,,,60,3,"Slider",0,0,0,0,0,0,0,0,"Standard","Standard",75,"0","-0.027"
"FF","2023-04-29","95.3","-2.96","5.61","Romano, Jordan",641487,605447,,"foul",,,,,4,"J.P. Crawford flies out to left fielder Daulton Varsho.","R","L","R","TOR","SEA","S",,,1,0,2023,"-0.77","1.61","-0.79","2.51",,,,2,9,"Top",,,,,643376,,,7.585666104640728,-138.4773576984383,-6.226987735012059,-11.602415316736911,32.8434354974671,-10.227039272094904,"3.32","1.62",225,"73.7",29,"97",2365,"7.5",718379,605447,643376,665489,624415,656305,666182,662139,595281,543807,"53",,,,,,,,60,2,"4-Seam Fastball",0,0,0,0,0,0,0,0,"Standard","Standard",212,"0","-0.022"
"SL","2023-04-29","86","-2.97","5.67","Romano, Jordan",641487,605447,,"ball",,,,,13,"J.P. Crawford flies out to left fielder Daulton Varsho.","R","L","R","TOR","SEA","B",,,0,0,2023,"0.43","-0.36","-1.14","1.4",,,,2,9,"Top",,,,,643376,,,3.529076649924364,-125.13705857635496,-3.153499907385122,3.733672429092642,26.393601838064995,-35.53768796435266,"3.34","1.6",,,,"87.5",2243,"7.3",718379,605447,643376,665489,624415,656305,666182,662139,595281,543807,"53.16",,,,,,,,60,1,"Slider",0,0,0,0,0,0,0,0,"Standard","Standard",72,"0","0.016"
"SL","2023-04-29","87","-2.65","5.88","Romano, Jordan",606192,605447,"strikeout","swinging_strike",,,,,14,"Teoscar Hernandez strikes out swinging.","R","R","R","TOR","SEA","S",2,,3,2,2023,"0.38","-0.24","0.83","0.87",,,,1,9,"Top",,,,,643376,,,7.7153029537038815,-126.50109539793428,-5.41355521587454,2.525004407671424,26.113045542181556,-33.79636388667995,"3.42","1.66",,,,"88.6",2294,"7.4",718379,605447,643376,665489,624415,656305,666182,662139,595281,543807,"53.12",,0,"0",1,0,0,,59,6,"Slider",0,0,0,0,0,0,0,0,"Strategic","Standard",70,"0.044","-0.207"
"FF","2023-04-29","95.7","-2.88","5.63","Romano, Jordan",606192,605447,,"foul",,,,,5,"Teoscar Hernandez strikes out swinging.","R","R","R","TOR","SEA","S",,,3,1,2023,"-0.49","1.61","0.01","2.33",,,,1,9,"Top",,,,,643376,,,8.920126605196081,-138.94564274680266,-6.837293167279244,-8.315165653665154,31.580445882710467,-9.924465445687023,"3.42","1.66",292,"88.2",32,"97.7",2406,"7.6",718379,605447,643376,665489,624415,656305,666182,662139,595281,543807,"52.93",,,,,,,,59,5,"4-Seam Fastball",0,0,0,0,0,0,0,0,"Strategic","Standard",210,"0","-0.066"
"FF","2023-04-29","96","-2.85","5.61","Romano, Jordan",606192,605447,,"called_strike",,,,,1,"Teoscar Hernandez strikes out swinging.","R","R","R","TOR","SEA","S",,,3,0,2023,"-0.6","1.5","-0.52","2.99",,,,1,9,"Top",,,,,643376,,,7.673876595536605,-139.51664594140067,-4.805507877319971,-9.51610341552271,31.45771664086423,-11.676417636770749,"3.39","1.61",,,,"97.9",2507,"7.5",718379,605447,643376,665489,624415,656305,666182,662139,595281,543807,"53.05",,,,,,,,59,4,"4-Seam Fastball",0,0,0,0,0,0,0,0,"Strategic","Standard",203,"0","-0.052"
"SL","2023-04-29","85.6","-2.76","5.75","Romano, Jordan",606192,605447,,"ball",,,,,13,"Teoscar Hernandez strikes out swinging.","R","R","R","TOR","SEA","B",,,2,0,2023,"0.38","-0.6","-0.51","0.77",,,,1,9,"Top",,,,,643376,,,4.6593658772847,-124.57511610967099,-4.282322742306051,2.9135228311882275,27.018433406155925,-37.67416852504327,"3.55","1.71",,,,"87.4",2266,"7.6",718379,605447,643376,665489,624415,656305,666182,662139,595281,543807,"52.9",,,,,,,,59,3,"Slider",0,0,0,0,0,0,0,0,"Strategic","Standard",66,"0","0.09"
"SL","2023-04-29","85.6","-2.95","5.8","Romano, Jordan",606192,605447,,"ball",,,,,11,"Teoscar Hernandez strikes out swinging.","R","R","R","TOR","SEA","B",,,1,0,2023,"0.34","-0.25","-1.41","2.86",,,,1,9,"Top",,,,,643376,,,3.0189969731637967,-124.68217710797445,-0.14190066298011628,2.8895997060079983,25.130104644569673,-35.00686078078361,"3.44","1.66",,,,"87.3",2155,"7.3",718379,605447,643376,665489,624415,656305,666182,662139,595281,543807,"53.16",,,,,,,,59,2,"Slider",0,0,0,0,0,0,0,0,"Strategic","Standard",82,"0","0.042"
"SL","2023-04-29","86","-2.81","5.7","Romano, Jordan",606192,605447,,"ball",,,,,14,"Teoscar Hernandez strikes out swinging.","R","R","R","TOR","SEA","B",,,0,0,2023,"0.32","-0.05","0.82","0.19",,,,1,9,"Top",,,,,643376,,,8.131345076471538,-124.97468000322435,-6.827092181712619,1.7592120955083594,24.442179670529786,-31.526808470167804,"3.42","1.69",,,,"87.8",2265,"7.4",718379,605447,643376,665489,624415,656305,666182,662139,595281,543807,"53.08",,,,,,,,59,1,"Slider",0,0,0,0,0,0,0,0,"Strategic","Standard",58,"0","0.025"
"FF","2023-04-29","98","-2.48","5.99","Romano, Jordan",663728,605447,"strikeout","swinging_strike",,,,,5,"Cal Raleigh strikes out swinging.","R","L","R","TOR","SEA","S",2,,0,2,2023,"-0.33","1.51","-0.1","2.24",,,,0,9,"Top",,,,,643376,,,7.38060153931635,-142.42796169220458,-8.335963284265533,-6.182142847243589,32.90841635213506,-9.80480353256302,"3.48","1.67",,,,"100.2",2321,"7.6",718379,605447,643376,665489,624415,656305,666182,662139,595281,543807,"52.93",,0,"0",1,0,0,,58,3,"4-Seam Fastball",0,0,0,0,0,0,0,0,"Standard","Standard",204,"0.058","-0.152"
"FF","2023-04-29","96","-2.87","5.8","Romano, Jordan",663728,605447,,"swinging_strike",,,,,4,"Cal Raleigh strikes out swinging.","R","L","R","TOR","SEA","S",,,0,1,2023,"-0.34","1.38","-0.4","2.82",,,,0,9,"Top",,,,,643376,,,7.4602271567696254,-139.58029532868355,-5.5025260339329165,-6.059735852131974,30.733004294626365,-13.123253548122676,"3.48","1.67",,,,"98",2371,"7.4",718379,605447,643376,665489,624415,656305,666182,662139,595281,543807,"53.07",,,,,,,,58,2,"4-Seam Fastball",0,0,0,0,0,0,0,0,"Standard","Standard",206,"0","-0.049"
"FF","2023-04-29","95","-2.85","5.71","Romano, Jordan",663728,605447,,"called_strike",,,,,7,"Cal Raleigh strikes out swinging.","R","L","R","TOR","SEA","S",,,0,0,2023,"-0.46","1.39","-0.29","1.91",,,,0,9,"Top",,,,,643376,,,7.905029630193733,-138.00570869005617,-7.557220140315706,-7.5943740751597035,29.579530988185873,-12.921778576955816,"3.6","1.61",,,,"97",2463,"7.5",718379,605447,643376,665489,624415,656305,666182,662139,595281,543807,"53.05",,,,,,,,58,1,"4-Seam Fastball",0,0,0,0,0,0,0,0,"Standard","Standard",205,"0","-0.038"
"SL","2023-04-28","86.7","-2.21","6.06","Romano, Jordan",543939,605447,"field_out","hit_into_play",,,,,7,"Kolten Wong lines out sharply to second baseman Whit Merrifield.","R","L","R","TOR","SEA","X",4,"line_drive",1,2,2023,"0.36","-0.16","-0.3","1.92",,,,2,9,"Top",151.43,146.14,,,672386,,,3.9335791849964177,-126.28265960253292,-3.4246952963555133,2.998527864021959,26.010811420298708,-33.38401188569917,"3.12","1.46",151,"102.7",10,"88.5",2253,"7.4",718392,605447,672386,665489,593160,656305,666182,662139,595281,543807,"53.14",0.866,0.854,"0",1,0,0,4,71,5,"Slider",3,2,2,3,2,3,2,3,"Strategic","Standard",55,"0.035","-0.074"
"FF","2023-04-28","97.3","-2.47","5.79","Romano, Jordan",543939,605447,,"foul",,,,,5,"Kolten Wong lines out sharply to second baseman Whit Merrifield.","R","L","R","TOR","SEA","S",,,1,2,2023,"-0.51","1.46","-0.17","2.22",,,,2,9,"Top",,,,,672386,,,7.470717045378767,-141.32200944028915,-7.513896320739608,-8.608266431784562,32.673582698006626,-11.051336859933622,"3.12","1.46",,,,"98.9",2269,"7.3",718392,605447,672386,665489,593160,656305,666182,662139,595281,543807,"53.17",,,,,,,,71,4,"4-Seam Fastball",3,2,2,3,2,3,2,3,"Strategic","Standard",205,"0","0"
"FF","2023-04-28","97.6","-2.09","5.98","Romano, Jordan",543939,605447,,"ball",,,,,12,"Kolten Wong lines out sharply to second baseman Whit Merrifield.","R","L","R","TOR","SEA","B",,,0,2,2023,"-0.3","1.62","0.13","4.22",,,,2,9,"Top",,,,,672386,,,6.807075421867488,-141.956244803772,-2.9749030336350057,-5.731065526727183,33.82386549756038,-9.88531730497957,"3.22","1.44",,,,"99.4",2442,"7.4",718392,605447,672386,665489,593160,656305,666182,662139,595281,543807,"53.1",,,,,,,,71,3,"4-Seam Fastball",3,2,2,3,2,3,2,3,"Standard","Standard",200,"0","0.009"
"SL","2023-04-28","84.4","-2.26","5.99","Romano, Jordan",543939,605447,,"swinging_strike",,,,,13,"Kolten Wong lines out sharply to second baseman Whit Merrifield.","R","L","R","TOR","SEA","S",,,0,1,2023,"0.44","-0.36","-0.38","1.3",,,,2,9,"Top",,,,,672386,,,3.544909586934019,-122.89666480591953,-3.915233607849016,3.797468992305443,24.145262502186497,-35.243668805280336,"3.12","1.46",,,,"86",2364,"7.2",718392,605447,672386,665489,593160,656305,666182,662139,595281,543807,"53.27",,,,,,,,71,2,"Slider",3,2,2,3,2,3,2,3,"Standard","Standard",58,"0","-0.023"
"SL","2023-04-28","86.3","-2.6","5.79","Romano, Jordan",543939,605447,,"foul",,,,,7,"Kolten Wong lines out sharply to second baseman Whit Merrifield.","R","L","R","TOR","SEA","S",,,0,0,2023,"0.29","-0.29","-0.56","1.47",,,,2,9,"Top",,,,,672386,,,4.3550515649235315,-125.60589641254936,-3.48092797203852,2.1184439895715164,26.768782718915887,-34.73246515337757,"3.12","1.46",3,"69.8",-33,"87.5",2248,"7.1",718392,605447,672386,665489,593160,656305,666182,662139,595281,543807,"53.37",,,,,,,,71,1,"Slider",3,2,2,3,2,3,2,3,"Standard","Standard",65,"0","-0.017"
"SL","2023-04-28","83.7","-2.24","6","Romano, Jordan",600303,605447,"strikeout","swinging_strike_blocked",,,,,14,"Tommy La Stella strikes out swinging.","R","L","R","TOR","SEA","S",2,,2,2,2023,"0.17","-0.54","0.1","0.76",,,,1,9,"Top",,,,,672386,,,5.168446305809905,-121.74600957838679,-4.607504634108899,0.6323557703912089,25.50376204607132,-36.80135414743816,"3.33","1.58",,,,"85",2127,"7.3",718392,605447,672386,665489,593160,656305,666182,662139,595281,543807,"53.18",,0,"0",1,0,0,,70,6,"Slider",3,2,2,3,2,3,2,3,"Strategic","Standard",48,"0.052","-0.148"
"SL","2023-04-28","83.3","-2.32","6","Romano, Jordan",600303,605447,,"foul",,,,,7,"Tommy La Stella strikes out swinging.","R","L","R","TOR","SEA","S",,,2,2,2023,"0.42","-0.05","-0.37","1.76",,,,1,9,"Top",,,,,672386,,,3.726720169288774,-121.31356658092422,-3.229243508299868,3.3794387851915824,24.234382665780924,-32.21927732041414,"3.33","1.58",155,"66.5",61,"84.8",2182,"7.3",718392,605447,672386,665489,593160,656305,666182,662139,595281,543807,"53.24",,,,,,,,70,5,"Slider",3,2,2,3,2,3,2,3,"Strategic","Standard",59,"0","0"
"SL","2023-04-28","83.1","-2.73","5.64","Romano, Jordan",600303,605447,,"foul",,,,,13,"Tommy La Stella strikes out swinging.","R","L","R","TOR","SEA","S",,,2,1,2023,"0.48","-0.12","-0.88","2.19",,,,1,9,"Top",,,,,672386,,,3.3540652158297113,-120.9110019195163,-1.1611055008956064,3.99971868997226,25.059017171290225,-33.37783866575953,"3.33","1.58",200,"73",49,"84.2",2240,"7.2",718392,605447,672386,665489,593160,656305,666182,662139,595281,543807,"53.32",,,,,,,,70,4,"Slider",3,2,2,3,2,3,2,3,"Standard","Standard",74,"0","-0.048"
"SL","2023-04-28","84.3","-2.76","5.63","Romano, Jordan",600303,605447,,"called_strike",,,,,8,"Tommy La Stella strikes out swinging.","R","L","R","TOR","SEA","S",,,2,0,2023,"0.59","-0.55","0.08","1.63",,,,1,9,"Top",,,,,672386,,,5.520469567237242,-122.66239959031485,-1.7766092859882798,4.754390435826752,26.78701802876077,-37.53086327355445,"3.33","1.6",,,,"85.3",2156,"7.2",718392,605447,672386,665489,593160,656305,666182,662139,595281,543807,"53.31",,,,,,,,70,3,"Slider",3,2,2,3,2,3,2,3,"Standard","Standard",82,"0","-0.039"
"FF","2023-04-28","94.6","-2.74","5.62","Romano, Jordan",600303,605447,,"ball",,,,,11,"Tommy La Stella strikes out swinging.","R","L","R","TOR","SEA","B",,,1,0,2023,"-0.68","1.55","-2.05","4.12",,,,1,9,"Top",,,,,672386,,,3.3958993887661575,-137.61872971011422,-1.6310211187896413,-9.451666967391116,34.12206068781573,-12.482138795061774,"3.46","1.62",,,,"95.8",2435,"7.2",718392,605447,672386,665489,593160,656305,666182,662139,595281,543807,"53.26",,,,,,,,70,2,"4-Seam Fastball",3,2,2,3,2,3,2,3,"Standard","Standard",208,"0","0.042"
"FF","2023-04-28","94.8","-2.65","5.71","Romano, Jordan",600303,605447,,"ball",,,,,3,"Tommy La Stella strikes out swinging.","R","L","R","TOR","SEA","B",,,0,0,2023,"-0.61","1.53","0.46","3.29",,,,1,9,"Top",,,,,672386,,,9.670400378701679,-137.55027487760708,-4.051635631721212,-10.116829138829889,34.09558670069035,-12.065480474787503,"3.62","1.65",,,,"95.8",2431,"7.3",718392,605447,672386,665489,593160,656305,666182,662139,595281,543807,"53.23",,,,,,,,70,1,"4-Seam Fastball",3,2,2,3,2,3,2,3,"Standard","Standard",211,"0","0.025"
"FF","2023-04-28","97.6","-2.53","5.83","Romano, Jordan",641487,605447,"strikeout","called_strike",,,,,8,"J.P. Crawford called out on strikes.","R","L","R","TOR","SEA","S",2,,0,2,2023,"-0.59","1.64","-0.17","2.1",,,,0,9,"Top",,,,,672386,,,7.869858831536309,-141.6381012462979,-8.377055360301654,-9.854006261568175,35.9780999839918,-8.382160736861627,"3.52","1.68",,,,"98.9",2478,"7.4",718392,605447,672386,665489,593160,656305,666182,662139,595281,543807,"53.08",,0,"0",1,0,0,,69,3,"4-Seam Fastball",3,2,2,3,2,3,2,3,"Standard","Standard",205,"0.071","-0.152"
"SL","2023-04-28","84.6","-2.75","5.72","Romano, Jordan",641487,605447,,"foul",,,,,9,"J.P. Crawford called out on strikes.","R","L","R","TOR","SEA","S",,,0,1,2023,"0.38","0","0.47","1.88",,,,0,9,"Top",,,,,672386,,,6.8729221692921065,-123.02085868421827,-2.635463164831978,2.5619192670740705,23.681043690134782,-31.889162993034535,"3.31","1.63",118,"67.7",76,"86",2203,"7.2",718392,605447,672386,665489,593160,656305,666182,662139,595281,543807,"53.33",,,,,,,,69,2,"Slider",3,2,2,3,2,3,2,3,"Standard","Standard",67,"0","-0.049"
"SL","2023-04-28","84.6","-2.58","5.78","Romano, Jordan",641487,605447,,"called_strike",,,,,8,"J.P. Crawford called out on strikes.","R","L","R","TOR","SEA","S",,,0,0,2023,"0.42","-0.08","-0.05","2.2",,,,0,9,"Top",,,,,672386,,,5.143159824738597,-123.10345182959797,-1.8506055416628797,3.263645749347262,24.47601138679798,-32.864580057465496,"3.49","1.68",,,,"86.2",2178,"7.3",718392,605447,672386,665489,593160,656305,666182,662139,595281,543807,"53.18",,,,,,,,69,1,"Slider",3,2,2,3,2,3,2,3,"Standard","Standard",84,"0","-0.038"
"SL","2023-04-24","85","-2.9","5.79","Romano, Jordan",672820,605447,"field_out","hit_into_play",,,,,5,"Lenyn Sosa pops out to first baseman Brandon Belt.","R","R","R","TOR","CWS","X",3,"popup",3,2,2023,"0.42","-0.01","-0.2","2.21",,,,2,9,"Top",155.21,166.92,,,672386,,,5.625798259024302,-123.63377213213606,-2.027353760810768,3.0748759068194813,26.666163565555728,-32.06794887538168,"3.22","1.56",91,"65.3",70,"86.6",2209,"7.5",718444,605447,672386,474832,593160,656305,666182,662139,595281,543807,"52.96",0.001,0,"0",1,0,0,3,74,7,"Slider",5,2,2,5,2,5,2,5,"Strategic","Standard",65,"0.004","-0.13"
"SL","2023-04-24","86.3","-2.78","5.85","Romano, Jordan",672820,605447,,"ball",,,,,14,"Lenyn Sosa pops out to first baseman Brandon Belt.","R","R","R","TOR","CWS","B",,,2,2,2023,"0.49","-0.32","1.29","0.28",,,,2,9,"Top",,,,,672386,,,8.989327116211127,-125.25435636356384,-6.442248762839713,2.9702434099375363,29.09500464589131,-34.19153808399158,"3.22","1.58",,,,"88.6",2215,"8.2",718444,605447,672386,474832,593160,656305,666182,662139,595281,543807,"52.32",,,,,,,,74,6,"Slider",5,2,2,5,2,5,2,5,"Strategic","Standard",66,"0","0.04"
"SL","2023-04-24","85.6","-2.36","6.07","Romano, Jordan",672820,605447,,"ball",,,,,14,"Lenyn Sosa pops out to first baseman Brandon Belt.","R","R","R","TOR","CWS","B",,,1,2,2023,"0.56","-0.31","1.92","0.55",,,,2,9,"Top",,,,,672386,,,9.217112268737424,-124.28648617582968,-6.219229374192128,3.8123647172396797,26.835265423127723,-34.163196693720984,"3.12","1.53",,,,"87.6",2341,"7.9",718444,605447,672386,474832,593160,656305,666182,662139,595281,543807,"52.64",,,,,,,,74,5,"Slider",5,2,2,5,2,5,2,5,"Strategic","Standard",63,"0","0.016"
"FF","2023-04-24","97","-2.58","6.03","Romano, Jordan",672820,605447,,"foul",,,,,11,"Lenyn Sosa pops out to first baseman Brandon Belt.","R","R","R","TOR","CWS","S",,,1,2,2023,"-0.22","1.51","-1.31","3.46",,,,2,9,"Top",,,,,672386,,,3.9891299534916564,-141.09999908774572,-4.840040060775041,-3.885311198710175,34.137042505848946,-11.20719909484584,"3.22","1.56",173,"61.6",49,"99",2446,"7.5",718444,605447,672386,474832,593160,656305,666182,662139,595281,543807,"52.95",,,,,,,,74,4,"4-Seam Fastball",5,2,2,5,2,5,2,5,"Strategic","Standard",191,"0","0"
"SL","2023-04-24","87.1","-2.39","6.2","Romano, Jordan",672820,605447,,"ball",,,,,14,"Lenyn Sosa pops out to first baseman Brandon Belt.","R","R","R","TOR","CWS","B",,,0,2,2023,"0.33","-0.19","0.65","1.3",,,,2,9,"Top",,,,,672386,,,6.767803898195352,-126.62426316056471,-5.2275949667538955,2.0927167675267992,27.881033464161447,-33.31106414718153,"3.14","1.53",,,,"88.9",2259,"7.7",718444,605447,672386,474832,593160,656305,666182,662139,595281,543807,"52.85",,,,,,,,74,3,"Slider",5,2,2,5,2,5,2,5,"Strategic","Standard",56,"0","0.009"
"SL","2023-04-24","85.7","-2.49","6.02","Romano, Jordan",672820,605447,,"swinging_strike",,,,,14,"Lenyn Sosa pops out to first baseman Brandon Belt.","R","R","R","TOR","CWS","S",,,0,1,2023,"0.31","-0.17","0.5","1.02",,,,2,9,"Top",,,,,672386,,,6.624403665255056,-124.62560652959782,-5.289845673363915,1.8000942838856548,26.94457552016849,-32.981066078834395,"3.22","1.56",,,,"87.9",2254,"7.8",718444,605447,672386,474832,593160,656305,666182,662139,595281,543807,"52.65",,,,,,,,74,2,"Slider",5,2,2,5,2,5,2,5,"Standard","Standard",60,"0","-0.023"
"FF","2023-04-24","96.6","-2.86","5.85","Romano, Jordan",672820,605447,,"foul",,,,,2,"Lenyn Sosa pops out to first baseman Brandon Belt.","R","R","R","TOR","CWS","S",,,0,0,2023,"-0.27","1.61","-0.14","3.07",,,,2,9,"Top",,,,,672386,,,8.05299101790167,-140.2584193082764,-5.550772992575619,-5.616889022654494,35.11561873785357,-9.900101260216012,"3.22","1.56",238,"78.2",39,"98.2",2348,"7.6",718444,605447,672386,474832,593160,656305,666182,662139,595281,543807,"52.94",,,,,,,,74,1,"4-Seam Fastball",5,2,2,5,2,5,2,5,"Standard","Standard",201,"0","-0.017"
"SL","2023-04-24","86.1","-3.12","5.75","Romano, Jordan",462101,605447,"field_out","hit_into_play",,,,,8,"Elvis Andrus pops out to shortstop Bo Bichette.","R","R","R","TOR","CWS","X",6,"popup",1,1,2023,"0.22","0.41","0.17","1.36",,,,1,9,"Top",104.43,138.43,,,672386,,,7.553144541911131,-125.1898373836,-5.103049381203723,0.7179353202107851,25.819044595851548,-26.977922260033296,"3.06","1.43",163,"67.1",54,"88.1",2161,"7.6",718444,605447,672386,474832,593160,656305,666182,662139,595281,543807,"52.89",0.057,0.054,"0",1,0,0,3,73,3,"Slider",5,2,2,5,2,5,2,5,"Standard","Standard",68,"0.009","-0.162"
"FF","2023-04-24","98.1","-2.75","5.93","Romano, Jordan",462101,605447,,"ball",,,,,8,"Elvis Andrus pops out to shortstop Bo Bichette.","R","R","R","TOR","CWS","B",,,0,1,2023,"-0.51","1.56","0.24","1.32",,,,1,9,"Top",,,,,672386,,,9.475863676476358,-142.1656368644563,-10.744018931952576,-9.218150660701433,35.26480473024195,-8.618775199749821,"2.97","1.35",,,,"99.8",2392,"7.7",718444,605447,672386,474832,593160,656305,666182,662139,595281,543807,"52.85",,,,,,,,73,2,"4-Seam Fastball",5,2,2,5,2,5,2,5,"Standard","Standard",206,"0","0.019"
"FF","2023-04-24","97.5","-2.95","5.83","Romano, Jordan",462101,605447,,"called_strike",,,,,3,"Elvis Andrus pops out to shortstop Bo Bichette.","R","R","R","TOR","CWS","S",,,0,0,2023,"-0.13","1.68","0.48","2.72",,,,1,9,"Top",,,,,672386,,,9.688122724277576,-141.4828851973724,-6.7782534914572015,-4.1480313862237725,34.517588992295856,-8.236216772965905,"3.11","1.43",,,,"98.9",2367,"7.4",718444,605447,672386,474832,593160,656305,666182,662139,595281,543807,"53.12",,,,,,,,73,1,"4-Seam Fastball",5,2,2,5,2,5,2,5,"Standard","Standard",201,"0","-0.026"
"SL","2023-04-24","83.6","-3.21","5.75","Romano, Jordan",693049,605447,"field_out","hit_into_play",,,,,13,"Oscar Colas flies out to center fielder Kevin Kiermaier.","R","L","R","TOR","CWS","X",8,"fly_ball",2,0,2023,"0.41","-0.04","-0.94","1.63",,,,0,9,"Top",113.18,102.73,,,672386,,,4.509358752700801,-121.62802849063833,-2.974945035201555,3.1169628061313777,25.547766876338383,-32.17773179898028,"3.32","1.58",244,"72.9",33,"85",2077,"7.4",718444,605447,672386,474832,593160,656305,666182,662139,595281,543807,"53.15",0.397,0.362,"0",1,0,0,3,72,3,"Slider",5,2,2,5,2,5,2,5,"Standard","Standard",71,"0.018","-0.339"
"SL","2023-04-24","83.3","-3.04","5.75","Romano, Jordan",693049,605447,,"ball",,,,,13,"Oscar Colas flies out to center fielder Kevin Kiermaier.","R","L","R","TOR","CWS","B",,,1,0,2023,"0.33","0.04","-0.99","2.14",,,,0,9,"Top",,,,,672386,,,4.1212378136514065,-121.23817861811318,-1.8595246594583816,2.33449281564158,26.474561360407495,-31.600433977289548,"3.34","1.68",,,,"84.5",2094,"7.3",718444,605447,672386,474832,593160,656305,666182,662139,595281,543807,"53.19",,,,,,,,72,2,"Slider",5,2,2,5,2,5,2,5,"Standard","Standard",74,"0","0.064"
"FF","2023-04-24","96.5","-3.21","5.83","Romano, Jordan",693049,605447,,"ball",,,,,11,"Oscar Colas flies out to center fielder Kevin Kiermaier.","R","L","R","TOR","CWS","B",,,0,0,2023,"-0.52","1.53","-1.87","3.84",,,,0,9,"Top",,,,,672386,,,4.833358373474017,-140.42048331451238,-3.213340101120428,-7.989532710378602,34.93172204468827,-11.464703781784525,"3.42","1.63",,,,"98",2320,"7.3",718444,605447,672386,474832,593160,656305,666182,662139,595281,543807,"53.16",,,,,,,,72,1,"4-Seam Fastball",5,2,2,5,2,5,2,5,"Standard","Standard",204,"0","0.036"
"SL","2023-04-22","86.6","-3.03","5.69","Romano, Jordan",518934,605447,"single","hit_into_play",,,,,7,"DJ LeMahieu singles on a ground ball to center fielder Daulton Varsho.   Isiah Kiner-Falefa scores.    Gleyber Torres to 3rd.    Willie Calhoun to 2nd.","R","R","R","NYY","TOR","X",8,"ground_ball",1,0,2023,"0.37","-0.23","-0.32","1.7",643396,650402,641432,0,9,"Bot",105.39,102.99,,,672386,,,5.848817014273503,-125.94132107138788,-2.796125842778467,2.5946372848514803,29.065138958336167,-34.19582584984303,"3.43","1.65",66,"103.9",2,"88.1",2102,"7.6",718476,605447,672386,665489,624415,656305,666182,593160,662139,543807,"52.95",0.534,0.495,"0.9",1,1,0,4,71,2,"Slider",2,2,2,2,2,3,3,2,"Strategic","Strategic",73,"0.069","1.011"
